source_name,source_url,source_section,source_item_type,company_name,company_website,source_status,source_category,source_industry,source_business_model,raw_description,source_confidence,notes
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Breeze Airways,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Buffy,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Callpop,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Central Storage & Warehouse,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Charlie,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Chatalytic,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Chatbooks,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Chobolabs,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,City Wide Facility Solutions San Diego,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Collective Medical Technologies,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Concierge Plus,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Content Analytics,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Cotopaxi,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Datawatch Angoss,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Discovery Senior Living,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Dsco,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Dura Software,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Dwelo,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Eargo,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Ennoble Care,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,EnterMedicare,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Ethos,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Facilities Survey Inc.,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Frontpoint Health,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Gloss Ventures,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Glowbar,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Govineer,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Grain,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Gravity Media,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Grow,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Halsey Health,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,HODL,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Homelyfe,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Insikt,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Interior Define,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,JOJO’s Chocolate,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Kelso Industries,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Lightbridge Academy,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Lion Industrial Resources,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Listo,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Loop Returns,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Lucid Software,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Luggage Forward,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Madison Reed,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,MarketDial,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,másLabor,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Nomi,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Nutrishare,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Objective Management Group,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,ONE,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,OneShield,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Packsize,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Page Vault,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Part & Parcel,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,PrecisionMed,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Pupford,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,QMC,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Qzzr,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Rails,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,RescueStat,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,RunTitle,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,SimpleCitizen,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,SmartAsset,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Softrip,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Spanish Schoolhouse,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Spiff,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Spruce Up,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,TAFT,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Tassel,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Test Anywhere,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Therapydia,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,TransTech,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Tundra,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,USS,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Vacatia,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Vulcan Precision Linings,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,WashU,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Wooly,,,,,,,Medium,Approved source list captured from rendered source review
Peterson Partners,https://www.petersonpartners.com/portfolio/,Portfolio,operating company,Workstream,,,,,,,Medium,Approved source list captured from rendered source review
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,360 Smart Networks,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,AQC Traffic Control,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,Cliff Ridge,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,Green Acres Group,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,ElderTree Care,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,PerryGolf,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,Premier World Discovery,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,Softrip,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,The Change Companies,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Current Portfolio Companies,operating company,The Skin Center,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Active Search Funds,search fund / entrepreneur vehicle,Blue North Partners,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Active Search Funds,search fund / entrepreneur vehicle,Bonnie Brae,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Active Search Funds,search fund / entrepreneur vehicle,Brightside Legacy,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Active Search Funds,search fund / entrepreneur vehicle,Focal Point Fund,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Active Search Funds,search fund / entrepreneur vehicle,Freestone Companies,,,,,,,High,
Footbridge Partners,https://www.footbridgepartners.com/investments,Realized Investments,operating company,smarTours,,,,,,,Medium,Realized investment page references Summit Park/smarTours transaction
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Abound Health,https://www.aboundhealth.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Advanced Aircrew Academy,https://www.aircrewacademy.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Agasus,https://www.agasus.com.br/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Anaqua,https://www.anaqua.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Anterra,https://anterratech.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,APA Medical,https://apamedical.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Apex Leadership Co.,https://apexleadershipco.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,AppWrap,https://appwrap.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Aproove,https://www.aproove.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Arable,https://www.arable.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Asurion,https://www.asurion.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Atticus Administration,https://www.atticusadmin.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Auronix,https://www.auronix.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Beaconcure,https://beaconcure.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Briscoe Protective,https://briscoeprotective.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Camio,https://camio.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,CGS Health,https://cgshealth.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Charter Impact,https://www.charterimpact.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Checksum,https://checksum.com/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Chronus,https://chronus.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Cloudstore,https://cloudstore.co/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Concentrix,https://www.servicesource.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Cornerstone Support,https://cornerstonesupport.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Datacor,https://www.datacor.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,DCI,https://www.crunchbase.com/organization/dci-design-communications,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,DCL Inc.,http://www.dclhawaii.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,EM Assist,http://em-assist.com/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Etichettificio LGL,http://www.lglett.com/en/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,EZRack,https://www.ezrack.com/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,ezTaxReturn,https://www.eztaxreturn.com/home.html?r_link=undefined ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Fast Water Heater,https://fastwaterheater.com/service-areas/southern-california/los-angeles-county/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Fictiv,https://www.fictiv.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,FieldFlo,https://fieldflo.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Frazil,https://www.frazil.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Gateway Arch,https://gatewayarch.jp/english/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,gFour Marketing,https://www.gfourmarketing.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,GovSoft,https://www.govsoftholdings.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Harbor IT,https://harborit.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,HCP Capital,https://www.hcpcap.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Helpside,https://www.helpside.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,HerScan,https://www.herscan.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Hover,https://hover.to/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Inerva,https://www.inerva.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,IRESA,https://olmo.capital/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Kotter Group,https://kotter.net/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Labsoft,https://mylims.net/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Lattice Global,https://www.latticeteachers.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,LexShares,https://www.lexshares.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Lind Equipment,https://www.lindequipment.net/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Lineage Logistics,https://www.lineagelogistics.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Lion Industrial Resources,https://www.lionyes.com/       ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,ListEngage,https://www.listengage.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Little Sprouts,https://littlesprouts.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Luggage Forward,https://www.luggageforward.com/?adw=GPRNTCMWQ77P ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,MappedIn,https://www.mappedin.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Mas Seguros,https://masseguros.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Meadow Brook Station,https://www.missionrockresidential.com/apartments/ut/salt-lake-city/meadowbrook-station/your-neighborhood,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,MGT Insurance,https://mgtinsurance.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,MPI,https://medicalpositioning.com/about-us/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,MST Services,https://www.mstservices.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,NCFDD,https://www.facultydiversity.org/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Nirvana Risk Partners,http://www.nirvanarisks.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Nuqleous,https://nuqleous.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Ocozzio,https://ocozzio.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,OneSource,https://www.onesource.net/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,P&S Machining,https://psmachine.com/index.html,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Paragon,http://paragonlegal.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Powder Mountain,https://www.powdermountain.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Prime AE,https://www.primeeng.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,QCSS,https://qcsshealth.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Raptor,https://raptortech.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,RCM,https://www.rcmt.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Recurve,https://www.recurve.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Rentandes,https://www.rentandes.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,RescueStat,https://rescuestat.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Revolution,https://revolutiones.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,RPM,https://reliablepremium.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Sayres,https://www.sayresdefense.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Scottish American,#,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Systato,https://www.systato.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Stage2Data,https://stage2data.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Stealth Monitoring,https://stealthmonitoring.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Subatomic Digital,https://www.subatomicdigital.com/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Sunrun,https://www.sunrun.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Swoogo,https://swoogo.events/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Sylmar Group,https://www.sylmargrp.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Tax Cloud,https://taxcloud.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,The Predictive Index,https://www.predictiveindex.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,The Village,http://www.thevillageatsouthcampus.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Therapydia,https://www.therapydia.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,TopQuadrant,https://www.topquadrant.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,TrueMed IT,https://www.truemedit.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,TruMed,https://trumedsystems.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Trumpet,https://tbh.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Unleashed Technologies,https://www.unleashed-technologies.com ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Upper Hand,https://upperhand.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Veri-tax,https://veri-tax.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Virtual Officeware,https://vowhs.com/ ,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,VRI,https://vricares.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Water Babies,https://waterbabies.co.uk/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Windley Ely,https://www.windleyely.com/,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Wu Consulting,https://www.wuconsulting.com/index.html,,,,,,High,
M2O Inc.,https://www.m2oinc.com/our-portfolio/,Sample Investments,operating company,Xiltrix,https://xiltrix.com/,,,,,,High,
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,4Ever Young,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,AC Energy Systems,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,AdComp,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Allied Electric,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,APA Medical,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,Apollo Behavioral Services,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,ArborOne,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
Aspect Investors,https://www.aspectinvestors.com/operating-companies/,Operating companies / legacy investments,operating company,AutoHub,,,,,,,Medium,Extracted from approved page logo alt text; artifacts normalized where obvious
